ID_NORM;NOMBRE_NORM
3344_045f05f2-4ff8-46b2-9d08-e12a81657498;Administrativo de centro médico/Administrativa de centro médico
8172_c0eb9240-4f70-4393-bdf0-723ce7fdbd36;Operador de máquinas para la fabricación de tableros de madera tecnológica/Operadora de máquinas para la fabricación de tableros de madera tecnológica
9329_0;Peón de la industria manufacturera/Peona de la industria manufacturera
5243_ae73f0dc-05a7-4e23-a234-9bb7e6d86975;Vendedor a domicilio
1324_61a61a3b-6fcd-4525-9f5c-0a1415a9a51f;Director de distribución de productos del tabaco/Directora de distribución de productos del tabaco
2635_be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a;Trabajador social para el ámbito de los cuidados paliativos/Trabajadora social para el ámbito de los cuidados paliativos
8160_6e11692c-fc72-4ef4-8bcf-6bd19a6b0ea3;Operario de carbonatación/Operaria de carbonatación
1324_52d303a7-630b-4e3f-9f62-becd9b2fcb46;Director de distribución de metales y minerales metálicos/Directora de distribución de metales y minerales metálicos
8212_17c02096-05d6-4a5a-ba93-9f22d68df0d3;Montador de instrumental dental/Montadora de instrumental dental
1420_463a687a-c7e9-469a-bb38-dcdfe1e7e35f;Gerente de tienda de equipos de audio y vídeo
3314_d2e63d7e-2605-4af1-bb7d-b1ed9ad08825;Asistente estadístico/Asistente estadística
3512_aaeec9a7-dc57-4485-890c-86b3eef735f9;Agente del servicio de asistencia de TIC
5131_53ed8787-3423-4843-8c63-7be1877d29e2;Jefe de sala/Jefa de sala
7221_0ab64770-9fd7-4baf-8abf-b1ac0e1538ba;Operador de prensa hidráulica de forja/Operadora de prensa hidráulica de forja
2120_b0f3f595-4965-4f13-ba5c-f6049b62469f;Experto en biometría/Experta en biometría
8122_02b5b7b0-b856-4ac7-924c-8c35c7880b2a;Operador de máquina recubridora de metales/Operadora de máquina recubridora de metales
3115_384ed128-e86e-4dd8-96ff-b6e6657cb027;Inspector naval/Inspectora naval
7543_82d75f3b-644a-4582-ad6b-a2a1833e44cb;Especialista de ensayos no destructivos
2146_5fd69ee2-2042-4280-85e1-8f1462886987;Ingeniero de minas especialista en proyección y desarrollo/Ingeniera de minas especialista en proyección y desarrollo
8131_daa6197d-dba6-49b5-8223-b31b7a126e4e;Operador de blanqueo de cera/Operadora de blanqueo de cera
3343_2a04a1df-a3b9-403e-a245-e7f93fdddd44;Asistente de dirección
6130_4552095e-3396-4831-86ad-4fc34ec39a19;Gestor de explotación agrícola/Gestora de explotación agrícola
3119_5791a961-4717-4230-a245-a4082a675f04;Ingeniero técnico de automatización/Ingeniera técnica de automatización
7231_158965f1-bd83-441c-bca8-1975b74dedc5;Restaurador de coches antiguos/Restauradora de coches antiguos
3122_432cd69f-6323-4147-94f2-342de3cb0a65;Supervisor de fabricación de instrumentos ópticos/Supervisora de fabricación de instrumentos ópticos
1420_e7f6e98a-cef5-41be-b65c-70cf1feed11d;Gerente de floristería y tienda de jardinería
8332_45037d43-a8f5-4f46-b332-b2935bc305f4;Conductor de vehículo de carga/Conductora de vehículo de carga
2132_a330b7b6-696e-455c-b6d5-f39f82c1489f;Jefe de proyecto de sistemas de recirculación en acuicultura/Jefa de proyecto de sistemas de recirculación en acuicultura
8331_00cee175-1376-43fb-9f02-ba3d7a910a58;Conductor de autobús/Conductora de autobús
8142_a4ab8347-782f-4ca1-940d-44ffea256ebf;Operador de máquinas para moldear discos ópticos/Operadora de máquinas para moldear discos ópticos
3343_42c769cd-4c60-4bac-94d2-29a492b82b74;Corrector de textos taquigráficos de tribunales/Correctora de textos taquigráficos de tribunales
3119_8a0c1556-f616-4d41-a03c-8a093a644807;Técnico de calidad del calzado/Técnica de calidad del calzado
3139_d0d7d777-073f-4c33-8f27-1d4a0e8e626f;Operador de control de pastas celulósicas/Operadora de control de pastas celulósicas
7233_d051a141-92cd-4800-b0ee-6c8c31ea5838;Operador de grúa/Operadora de grúa
7315_0;Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio
3321_7bcafcd7-3f35-4a72-849c-c92b334927fd;Consultor de riesgos para aseguradoras/Consultora de riesgos para aseguradoras
2659_61e278a3-2c27-4c18-a827-11e2326b33ae;Intérprete callejero/Intérprete callejera
8341_1b8c75a9-407b-4554-a7d6-df391672c6b1;Operador de maquinaria agrícola/Operadora de maquinaria agrícola
8160_64c180d0-029b-4dc7-b582-77899d171186;Preparador de mezclas/Preparadora de mezclas
5249_3900b684-6b4b-4133-b134-e1d129d60383;Representante de servicio de alquiler
7511_48b336d2-7ffb-49a3-a010-444b68ddd12d;Carnicero halal/Carnicera halal
9312_d97fd1e8-4c61-459b-82cd-1bd0e792c568;Técnico en construcción de vías férreas/Técnica en construcción de vías férreas
5321_87d0795a-d41f-47ee-979f-0ab7d73836e7;Auxiliar de enfermería
8211_769159bd-2929-4d40-8aeb-a99a387a0829;Montador de motocicletas/Montadora de motocicletas
2320_9e1a31bf-2963-40f4-95af-cedc3fbac537;Profesor de formación profesional en diseño y artes aplicadas/Profesora de formación profesional en diseño y artes aplicadas
5223_0b15375e-dfdd-4047-9efb-096e0aaee7d2;Asistente de tienda
2643_55d2eb3e-1e49-404a-b4bf-be4829694a59;Jurista lingüista
5142_49713da4-4e97-4f82-bd1c-16ce7f9179b7;Maquillador/Maquilladora
3115_b343dd0c-8a83-4e13-a79c-0ac52f526c64;Especialista en ensayos y control de calidad de motores de aeronaves/Especialista en ensayos y control de calidad de motores de aeronaves
7421_ecdc43f5-3b32-4f94-abf8-cd46480c8cb8;Instalador de equipos electrónicos en vehículos/Instaladora de equipos electrónicos en vehículos
7522_2dc86f3d-a90e-4e7a-8a94-0bd728f22d7b;Fabricante de marcos y molduras
6223_ff63fa99-c634-4e6f-a693-6a49482952e9;Patrón de pesca/Patrona de pesca
8172_d63b95e6-cf44-479e-bea2-e93498d171d0;Operador de máquina rebajadora de madera/Operadora de máquina rebajadora de madera
2149_4a375b68-88a0-4e5f-99ce-9b01341dfb81;Ingeniero de materiales/Ingeniera de materiales
2310_0959cd1d-f6c8-4362-939a-ad7d5f75d659;Profesor universitario de economía/Profesora universitaria de economía
9122_7cb71c5f-c310-481c-b46b-d0044328758c;Operario de limpieza de vehículos/Operaria de limpieza de vehículos
2166_78216000-edc1-474b-9569-28ed6a657da2;Especialista en edición electrónica
7514_6fe645b0-463a-445d-ab8f-c0a5132beb68;Responsable de la conservación de frutas y verduras
1324_37f92bd9-b14c-4ab5-82fb-545ba7ba3b8b;Director de distribución de manufacturas de porcelana y vidrio/Directora de distribución de manufacturas de porcelana y vidrio
2636_6d421d34-baa1-44f9-9ea0-231d76e325fd;Investigador de las religiones/Investigadora de las religiones
8160_3caa57c9-d360-4ce4-8000-34a983666ba7;Operario de bodega/Operaria de bodega
3359_50609eb5-9957-4cbf-9b91-6f46ce49cfad;Inspector de carga y flete/Inspectora de carga y flete
3422_0af6fc82-8e5e-46c6-a4ca-a672ecf7704c;Entrenador de boxeo/Entrenadora de boxeo
7411_4910419f-b4af-4f59-b544-9dbebc8a74f0;Electricista
2145_7bc02fa7-7aaa-41a6-be5b-ab7a7b6684d3;Ingeniero especializado en distribución de gas/Ingeniera especializada en distribución de gas
3117_9ce12690-c3bf-4135-b7a5-b666bb8c68f5;Ingeniero técnico de minas/Ingeniera técnica de minas
1223_01bcac9f-7881-4664-bd63-dea700e3b117;Director de desarrollo de prendas de vestir/directora de desarrollo de prendas de vestir/
2635_98b261ec-def2-4871-b062-56cdd290c844;Trabajador social de apoyo al personal de las fuerzas armadas y sus familias/Trabajadora social de apoyo al personal de las fuerzas armadas y sus familias
2141_2f26a52b-cf45-4282-9138-478252161f00;Ingeniero/ingeniera de producción de alimentos
5414_37442765-f7bb-4ccd-9de1-4790296f3d37;Jefe de equipo de seguridad/Jefa de equipo de seguridad
3339_02609ece-cea3-43fa-bf38-b6fb821f28b2;Director de tour operador/Directora de tour operador
3423_88c55070-444a-45db-abe3-7b95c40bc9ec;Encargado de centro de ocio/Encargada de centro de ocio
8212_31308b0c-a298-4802-a052-4020d22bad57;Operador de máquina de soldadura por onda/Operadora de máquina de soldadura por onda
3122_623958d6-775c-4586-b928-86582d9d1b69;Planificador/planificadora de producción de alimentos
1324_449f6aef-a8e6-4edc-aea4-802a7b773e00;Director de distribución de materias primas agrícolas, semillas y piensos/Directora de distribución de materias primas agrícolas, semillas y piensos
8131_0d61e7e7-afde-49ca-b554-4633842be030;Operador de horno de cal/Operadora de horno de cal
2642_8bd74371-1818-47d5-a253-d703c51c5f26;Corrector editorial/Correctora editorial
1420_7f0b46be-8b7a-4675-987d-89a8a7193730;Gerente de tienda de música y vídeo
3512_a44a1dc5-be08-4840-8bd5-770c4ac1ca6d;Técnico de seguridad de TIC/Técnica de seguridad de TIC
2431_d2db926b-8b14-4686-9c98-fb0dc3a38cbb;Director creativo/Directora creativa
2310_c3b82711-273d-4fa8-8de7-0ac3d99c16fc;Profesor universitario de informática/Profesora universitaria de informática
8181_43c86ca8-7357-4e8e-9a1c-bae427f61c5e;Operador de prensa de tornillo sin fin/Operadora de prensa de tornillo sin fin
1324_e83bf81f-c1d0-48e1-8533-7d65be8007c5;Irector de distribución de azúcar, chocolate y productos de confitería/Directora de distribución de azúcar, chocolate y productos de confitería
2149_836f0a96-7546-4003-9fc8-714fc79199d4;Ingeniero especialista en contratos/Ingeniera especialista en contratos
8151_48cff102-9fe2-4e0f-8156-88fd8a686e6c;Operador de máquina de hilar/Operadora de máquina de hilar
7511_05f6eaeb-b285-46bd-a44a-225bd429e329;Cortador de carne/Cortadora de carne
9321_f5cb9901-86fc-48d0-9cde-667fbe8cef3a;Responsable de empaquetado manual
8172_05ae3e87-36ad-428f-a086-8a2ed458db3b;Operador de sierra de mesa/Operadora de sierra de mesa
2144_0ba95ace-bdf5-4ee6-92af-32e1ec9c0de6;Ingeniero especializado en máquinas de vapor/Ingeniera especializada en máquinas de vapor
7113_565987b2-b980-4881-891c-cc4d5ab61d07;Labrante a mano de piedras o mármol
3332_1b38a27d-ef98-4d9f-b1b2-8c109bf47e79;Organizador de conferencias y eventos/Organizadora de conferencias y eventos
2212_9b889f07-c39c-464d-b9d9-b2daa650f9ac;Médico especialista/Médica especialista
2432_3e213d52-e7a0-4980-99d9-23da1f717f50;Asesor de campaña política/Asesora de campaña política
2651_ecd0fad8-b099-4c47-93f6-dde9f6f6c5fc;Dibujante de viñetas
3132_3e626058-f669-4503-84ec-6ae1a6077a61;Operador de planta de incineración de residuos/Operadora de planta de incineración de residuos
2631_99492920-e5a5-4dba-9e5a-93193147198c;Economista
2635_3b2229b4-807c-482a-89ca-2d0a542be196;Trabajador social para el ámbito gerontológico/Trabajadora social para el ámbito gerontológico
2162_a424aa0f-b3f1-41fb-901f-85e05fed83ed;Diseñador paisajístico/Diseñadora paisajística
5165_bca2528a-5a87-4576-a3b5-1edbbce40a9f;Instructor de autoescuela/Instructora de autoescuela
7233_599c2ce9-0e1b-4f63-9d65-1f19b3847efb;Técnico en maquinaria de forja/Técnica en maquinaria de forja
2352_1044dedc-81d1-48b6-96b3-ced5393b2de1;Profesor de alumnos con alta dotación intelectual/Profesora de alumnos con alta dotación intelectual
1324_8f928d49-da89-4d07-9123-2151a4d276d4;Reponsable de mudanzas
2653_07b91f36-8272-493a-8e1c-5625e77efe68;Bailarín/Bailarina
8160_67f12d6c-295f-4315-8c5c-8e477c7f7019;Extractor de miel/Extractora de miel
7421_d9ab0f3d-078d-42a7-a502-3e739e0aeff6;Técnico en aviónica/Técnica en aviónica
1439_9358775a-3769-4327-bf25-6c0d9d69d192;Director de agencia de viajes/Directora de agencia de viajes
8211_c3cae318-8b15-4339-a617-1a66b9ff6609;Montador de motores de automoción/Montadora de motores de automoción
6111_f5e80af5-eebe-4133-878a-5dc5ef34fe93;Responsable de equipo de producción agrícola
1324_53e61b71-60a3-4873-bc14-d6e28693818c;Director de distribución de textiles, productos textiles semielaborados y materias primas textiles/Directora de distribución de textiles, productos textiles semielaborados y materias primas textiles
2654_3b6bea7d-36f4-44fb-ac73-d1cc8a198dcb;Productor de cine y televisión/Productora de cine y televisión
2511_a7c1d23d-aeca-4bee-9a08-5993ed98b135;Desarrollador de sistemas de TIC/Desarrolladora de sistemas de TIC
2131_68ffc53b-6067-4fe7-bd85-c96f4a6c1e45;Biotecnólogo/biotecnóloga de la industria alimentaria
8160_ab9e06c8-e0fc-4c1b-afa2-61421592f1a5;Operario de germinación/Operaria de germinación
2166_bab5fa79-7f96-4e21-87b6-1eba560b8d9a;Modelador 3D/Modeladora 3D
3123_18fbb1f8-eceb-4bf4-8fc7-932b8f6130cd;Supervisor de empapelado/Supervisora de empapelado
3253_b560456a-bc4d-41a9-94c8-bf8636147246;Instructor de primeros auxilios/Instructora de primeros auxilios
5142_2d5a50c6-0bf4-45c3-805c-44d1bf1e3d12;Empleado de centro termal/Empleada de centro termal
1213_7a3996d8-b90d-4b81-bd5e-e37f005b2683;Director de cumplimiento normativo y seguridad de la información en los juegos de azar/Directora de cumplimiento normativo y seguridad de la información en los juegos de azar
2149_01ffb917-98dc-48c1-91ad-93c4104e791d;Ingeniero biomédico/Ingeniera biomédica
3324_0a7b874b-e5c0-4dea-8b88-dadba9efee1d;Mayorista de perfumes y productos cosméticos
2144_ab360abd-32e2-4e03-967d-a10758efffa7;Ingeniero mecatrónico/Ingeniera mecatrónica
2330_27e16eef-c7a6-4577-bc3f-727d01ec1958;Profesor de historia en educación secundaria/Profesora de historia en educación secundaria
3230_463558cd-6e02-43a8-a675-d4e65af70431;Fitoterapeuta
3139_5001506f-dd7d-4801-92ac-6f7e93b45133;Controlador de robots industriales/Controladora de robots industriales
2521_3d190639-90f8-4402-b1b3-a104a17e0d67;Integrador de bases de datos/Integradora de bases de datos
5142_1978c6ff-37b4-48f1-9aa6-88b9c568f74f;Masajista
2310_66527cdc-b7a5-4996-9448-7e327b68d08d;Profesor universitario de estudios artísticos/Profesora universitaria de estudios artísticos
2653_06ac0f53-431e-4bc6-acb8-2f5da041b5d3;Repetidor de danza/Repetidora de danza
7522_501a3798-08bf-4475-88d2-0e8c9befb101;Tonelero/Tonelera
4323_e9640041-ca34-4955-aa8c-629717d0dcda;Coordinador de vehículos de tranvía/Coordinadora de vehículos de tranvía
1324_b7474960-a03e-46c3-88ce-81575cb8f657;Director de distribución de perfumería y cosmética/Directora de distribución de perfumería y cosmética
7119_18fa8080-3156-429a-bbd7-b3ef559b6721;Montador de andamios/Montadora de andamios
1222_4ebf2dae-c326-4627-befe-fbc91410f432;Director de publicidad/Directora de publicidad
4226_3469cbcc-5332-41dc-977a-29cf1b7ef7be;Recepcionista de centro de atención médica/Recepcionista de centro de atención médica
7318_3562e70c-016c-455c-b949-521a367418a5;Tejedor de prendas de punto/Tejedora de prendas de punto
4222_fde97584-d8e3-413e-a662-511c9055357e;Agente de atención al cliente por chat
5312_00674f21-2f8f-4a41-9896-133f7cbe2a6e;Ayudante técnico educativo/Ayudante técnica educativa
3139_f444e8ec-5eed-4777-866e-7127aa06ce4f;Técnico en control de calidad de procesos de confección/Técnica en control de calidad de procesos de confección
7126_89a6d6e5-8362-4b99-b745-1c68bffbda77;Operario de fosas sépticas/Operaria de fosas sépticas
4323_279c0ab1-212b-4e89-a41f-048f5de9dadf;Coordinador logístico de transporte ferroviario/Coordinadora logística de transporte ferroviario
3521_36095ccd-c62d-4f1f-8af7-1fd10618b044;Editor de sonido/Editora de sonido
7523_ac160654-0d3e-49aa-b798-1861ce9d78b6;Tornero de madera/Tornera de madera
3423_52a769ab-c899-4e8c-b31d-e5c2a01f32e3;Instructor de técnicas de supervivencia/Instructora de écnicas de supervivencia
8156_53c0086b-9b54-4c29-8bba-69ce8256cb91;Operador de equipos para labores previas al cosido del calzado/Operadora de equipos para labores previas al cosido del calzado
7532_072279cf-ed39-47e7-af23-ee6df571eb24;Patronista escalador textil/Patronista escaladora textil
3311_fadb09c5-db84-4240-9fd6-68b4c0abeed5;Agente de cambio
5141_55f6380c-7511-4c33-8fc4-c74f10f524fa;Ayudante de peluquería
2652_0;Músicos, cantantes y compositores
1349_3f6fc9db-18c1-45e8-819e-baf7b6cfe372;Letrado de la Administración de Justicia/Letrada de la Administración de Justicia
8142_8b98dbc3-11f7-4720-86de-dcecee368be1;Operador de máquinas de moldear plástico por soplado/Operadora de máquinas de moldear plástico por soplado
2149_01989dd8-36c0-43cc-a82d-2bfc409de9c4;Ingeniero especializado en desmantelamiento de equipos industriales y edificios/Ingeniera especializada en desmantelamiento de equipos industriales y edificios
3122_aeae4491-91b2-4029-9648-364e0bc4ecff;Supervisor de producción de equipo eléctrico/Supervisora de producción de equipo eléctrico
7233_6b46ea2f-403a-473c-b2e5-9fcf0c2bd634;Mecánico ayudante en la sala de máquinas de un barco pesquero/Mecánica ayudante en la sala de máquinas de un barco pesquero
3411_b471350e-23ce-4789-a821-5500b28cffe1;Agente judicial
3312_32fafe2c-0099-4852-889e-46614ce9a9ae;Director del departamento de créditos en entidad bancaria/Directora del departamento de créditos en entidad bancaria
1344_f5576c5b-8d03-4a3d-9cb7-b8c4ac07a7ef;Director de centros y residencias infantiles y juveniles/Directora de centros y residencias infantiles y juveniles
1420_2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d;Director de ventas y de cuentas de clientes/Directora de ventas y de cuentas de clientes
2519_0ab5c12c-c1c1-4772-8345-aa287d0e391d;Analista de pruebas
3521_7642cbcc-9839-47fb-b2cf-d4bb831d6c93;Técnico audiovisual/Técnica audiovisual
7515_b4306d87-7992-47fc-914a-4485a4e7003c;Clasificador de alimentos/Clasificadora de alimentos
1211_30f3ea93-882a-4525-841c-1d5b4b64076f;Director financiero/Directora financiera
1349_fb022de4-920a-4eb0-80f9-fbb8ecfc36b1;Director de archivo/Directora de archivo
8152_5d0e1510-7248-4eca-abe4-13de830d1614;Supervisor de telar/Supervisora de telar
2152_608edf30-fe37-4ae5-bdd1-2d3a8fd347bd;Ingeniero de pruebas de vuelo/Ingeniera de pruebas de vuelo
8189_48318e0f-b54b-4654-b296-47c8e544da23;Operador de canteadora/Operadora de canteadora
7122_0663d464-f139-4554-ae87-97aa6c4dad77;Instalador de suelos resistentes/Instaladora de suelos resistentes
2166_1a7fb683-6544-4442-b54c-ec72ef468ff0;Director de cine y televisión/Directora de cine y televisión
8312_12f9c0e8-26f4-4f1d-bf04-b16a34d12798;Guardagujas de ferrocarriles
2359_a9c30651-ccbc-4a80-900c-7880615cdf6e;Diseñador de contenidos de la enseñanza/Diseñadora de contenidos de la enseñanza
